id,composition,energy,structure
./Si4B2-5571_POSCAR,B2 Si4,-197.2620,./Si4B2-5571_POSCARPOSCAR
./Si3P2-1287_POSCAR,P2 Si3,-131.0400,./Si3P2-1287_POSCARPOSCAR
./B3Mo9P8-4995_POSCAR,B3 Mo9 P8,-3327.4000,./B3Mo9P8-4995_POSCARPOSCAR
./Si4B2-964_POSCAR,B2 Si4,-194.4240,./Si4B2-964_POSCARPOSCAR
./Mo2P8-5857_POSCAR,Mo2 P8,-652.3700,./Mo2P8-5857_POSCARPOSCAR
./Mo13P5-5656_POSCAR,Mo13 P5,-3071.5200,./Mo13P5-5656_POSCARPOSCAR
./Si3Mo2P4-1099_POSCAR,Mo2 P4 Si3,-542.5470,./Si3Mo2P4-1099_POSCARPOSCAR
./Si5B3-3615_POSCAR,B3 Si5,-356.4720,./Si5B3-3615_POSCARPOSCAR
./B1Mo1P2-7207_POSCAR,B1 Mo1 P2,-115.7760,./B1Mo1P2-7207_POSCARPOSCAR
./Si3B6P5-2394_POSCAR,B6 P5 Si3,-1180.4100,./Si3B6P5-2394_POSCARPOSCAR
./Si6Mo6-26_POSCAR,Mo6 Si6,-1188.5520,./Si6Mo6-26_POSCARPOSCAR
./B3Mo8P3-5860_POSCAR,B3 Mo8 P3,-1770.8600,./B3Mo8P3-5860_POSCARPOSCAR
./Si3B2P2-5063_POSCAR,B2 P2 Si3,-275.6180,./Si3B2P2-5063_POSCARPOSCAR
./B2Mo2P2-5923_POSCAR,B2 Mo2 P2,-279.9900,./B2Mo2P2-5923_POSCARPOSCAR
./Si8B2P2-1665_POSCAR,B2 P2 Si8,-796.4880,./Si8B2P2-1665_POSCARPOSCAR
./Si6Mo5-3553_POSCAR,Mo5 Si6,-984.1150,./Si6Mo5-3553_POSCARPOSCAR
./Si1B1Mo2P1-7013_POSCAR,B1 Mo2 P1 Si1,-201.8400,./Si1B1Mo2P1-7013_POSCARPOSCAR
./Si4B6Mo8-1268_POSCAR,B6 Mo8 Si4,-2762.2800,./Si4B6Mo8-1268_POSCARPOSCAR
./Si2Mo2P4-2838_POSCAR,Mo2 P4 Si2,-442.3440,./Si2Mo2P4-2838_POSCARPOSCAR
./Mo7P5-7300_POSCAR,Mo7 P5,-1285.9200,./Mo7P5-7300_POSCARPOSCAR
./Si2B2Mo5P3-2443_POSCAR,B2 Mo5 P3 Si2,-1161.1440,./Si2B2Mo5P3-2443_POSCARPOSCAR
./B2Mo4P2-2268_POSCAR,B2 Mo4 P2,-549.6880,./B2Mo4P2-2268_POSCARPOSCAR
./Si4B2-94_POSCAR,B2 Si4,-197.8380,./Si4B2-94_POSCARPOSCAR
./Si2B2P2-6694_POSCAR,B2 P2 Si2,-209.6220,./Si2B2P2-6694_POSCARPOSCAR
./Si4Mo2P6-2445_POSCAR,Mo2 P6 Si4,-904.5120,./Si4Mo2P6-2445_POSCARPOSCAR
./Si4B2P4-4154_POSCAR,B2 P4 Si4,-568.8700,./Si4B2P4-4154_POSCARPOSCAR
./Si3B2P5-3216_POSCAR,B2 P5 Si3,-561.4800,./Si3B2P5-3216_POSCARPOSCAR
./Si3B7-1848_POSCAR,B7 Si3,-589.6600,./Si3B7-1848_POSCARPOSCAR
./Si1B5Mo4-1267_POSCAR,B5 Mo4 Si1,-848.5000,./Si1B5Mo4-1267_POSCARPOSCAR
./Si4B2P2-6511_POSCAR,B2 P2 Si4,-360.5120,./Si4B2P2-6511_POSCARPOSCAR
./Si4B8-4892_POSCAR,B8 Si4,-855.7440,./Si4B8-4892_POSCARPOSCAR
./B4Mo12-5918_POSCAR,B4 Mo12,-2507.6800,./B4Mo12-5918_POSCARPOSCAR
./Si3Mo1P8-5015_POSCAR,Mo1 P8 Si3,-828.4800,./Si3Mo1P8-5015_POSCARPOSCAR
./Si4P6-6321_POSCAR,P6 Si4,-524.2100,./Si4P6-6321_POSCARPOSCAR
./Si3P6-6209_POSCAR,P6 Si3,-415.2060,./Si3P6-6209_POSCARPOSCAR
./B4Mo5P1-1323_POSCAR,B4 Mo5 P1,-884.0400,./B4Mo5P1-1323_POSCARPOSCAR
./Si2Mo1P3-921_POSCAR,Mo1 P3 Si2,-225.1440,./Si2Mo1P3-921_POSCARPOSCAR
./Si7Mo2P3-5347_POSCAR,Mo2 P3 Si7,-907.5240,./Si7Mo2P3-5347_POSCARPOSCAR
./Si5P2-2403_POSCAR,P2 Si5,-257.6420,./Si5P2-2403_POSCARPOSCAR
./Si5B5P10-4546_POSCAR,B5 P10 Si5,-2254.6000,./Si5B5P10-4546_POSCARPOSCAR
./Si4B1-3006_POSCAR,B1 Si4,-131.4950,./Si4B1-3006_POSCARPOSCAR
./Si3Mo2P3-2178_POSCAR,Mo2 P3 Si3,-439.0160,./Si3Mo2P3-2178_POSCARPOSCAR
./Si5Mo1-1981_POSCAR,Mo1 Si5,-223.7700,./Si5Mo1-1981_POSCARPOSCAR
./Mo3P7-3324_POSCAR,Mo3 P7,-726.8300,./Mo3P7-3324_POSCARPOSCAR
./Si1P3-6708_POSCAR,P3 Si1,-83.5240,./Si1P3-6708_POSCARPOSCAR
./Mo2P10-5348_POSCAR,Mo2 P10,-945.4080,./Mo2P10-5348_POSCARPOSCAR
./Mo5P7-5186_POSCAR,Mo5 P7,-1156.9440,./Mo5P7-5186_POSCARPOSCAR
./Si2Mo2P6-2129_POSCAR,Mo2 P6 Si2,-653.5200,./Si2Mo2P6-2129_POSCARPOSCAR
./Si3B5-5898_POSCAR,B5 Si3,-377.0640,./Si3B5-5898_POSCARPOSCAR
./Si7B3P4-4698_POSCAR,B3 P4 Si7,-1094.9820,./Si7B3P4-4698_POSCARPOSCAR
./Si3Mo2P3-6831_POSCAR,Mo2 P3 Si3,-437.5440,./Si3Mo2P3-6831_POSCARPOSCAR
./Si8B4-215_POSCAR,B4 Si8,-803.7600,./Si8B4-215_POSCARPOSCAR
./Si3B1P2-7014_POSCAR,B1 P2 Si3,-194.0280,./Si3B1P2-7014_POSCARPOSCAR
./Si2P9-1012_POSCAR,P9 Si2,-639.7380,./Si2P9-1012_POSCARPOSCAR
./Si4B2Mo4P2-1629_POSCAR,B2 Mo4 P2 Si4,-1078.1280,./Si4B2Mo4P2-1629_POSCARPOSCAR
./B4Mo10P2-2532_POSCAR,B4 Mo10 P2,-2395.2000,./B4Mo10P2-2532_POSCARPOSCAR
./Si2B2Mo3P5-2712_POSCAR,B2 Mo3 P5 Si2,-1011.3360,./Si2B2Mo3P5-2712_POSCARPOSCAR
./Si1Mo1P2-5926_POSCAR,Mo1 P2 Si1,-108.9840,./Si1Mo1P2-5926_POSCARPOSCAR
./Si3Mo2P7-3859_POSCAR,Mo2 P7 Si3,-909.3000,./Si3Mo2P7-3859_POSCARPOSCAR
./B7Mo3-3093_POSCAR,B7 Mo3,-791.3000,./B7Mo3-3093_POSCARPOSCAR
./B2Mo5P3-1611_POSCAR,B2 Mo5 P3,-863.6400,./B2Mo5P3-1611_POSCARPOSCAR
./Si2B6-6303_POSCAR,B6 Si2,-386.6960,./Si2B6-6303_POSCARPOSCAR
./Si1Mo2P5-6292_POSCAR,Mo2 P5 Si1,-437.4560,./Si1Mo2P5-6292_POSCARPOSCAR
./B2Mo8P2-1511_POSCAR,B2 Mo8 P2,-1381.0800,./B2Mo8P2-1511_POSCARPOSCAR
./Si3B2P1-4870_POSCAR,B2 P1 Si3,-206.5860,./Si3B2P1-4870_POSCARPOSCAR
./Si3P5-2138_POSCAR,P5 Si3,-346.6000,./Si3P5-2138_POSCARPOSCAR
./Si8B4-486_POSCAR,B4 Si8,-801.6720,./Si8B4-486_POSCARPOSCAR
./Si4B4P4-351_POSCAR,B4 P4 Si4,-831.6840,./Si4B4P4-351_POSCARPOSCAR
./Si3B2P11-7156_POSCAR,B2 P11 Si3,-1390.7840,./Si3B2P11-7156_POSCARPOSCAR
./Si4-347_POSCAR,Si4,-81.8000,./Si4-347_POSCARPOSCAR
./B6Mo10P2-1834_POSCAR,B6 Mo10 P2,-2930.5800,./B6Mo10P2-1834_POSCARPOSCAR
./Si1Mo3P3-5550_POSCAR,Mo3 P3 Si1,-398.4960,./Si1Mo3P3-5550_POSCARPOSCAR
./Si6Mo4-4064_POSCAR,Mo4 Si6,-769.0000,./Si6Mo4-4064_POSCARPOSCAR
./Si1B2Mo1-7086_POSCAR,B2 Mo1 Si1,-116.5120,./Si1B2Mo1-7086_POSCARPOSCAR
./B4Mo6P2-6585_POSCAR,B4 Mo6 P2,-1280.5200,./B4Mo6P2-6585_POSCARPOSCAR
./Si4B4P4-3586_POSCAR,B4 P4 Si4,-840.6240,./Si4B4P4-3586_POSCARPOSCAR
./Si8Mo8-411_POSCAR,Mo8 Si8,-2111.3600,./Si8Mo8-411_POSCARPOSCAR
./B2Mo6P4-1602_POSCAR,B2 Mo6 P4,-1247.2800,./B2Mo6P4-1602_POSCARPOSCAR
./Si7P13-3379_POSCAR,P13 Si7,-2099.8000,./Si7P13-3379_POSCARPOSCAR
./B8Mo2-2736_POSCAR,B8 Mo2,-756.3300,./B8Mo2-2736_POSCARPOSCAR
./Si7B3P2-4795_POSCAR,B3 P2 Si7,-816.9600,./Si7B3P2-4795_POSCARPOSCAR
./Si2B2Mo4P1-1433_POSCAR,B2 Mo4 P1 Si2,-674.0190,./Si2B2Mo4P1-1433_POSCARPOSCAR
./Si5Mo4P5-1262_POSCAR,Mo4 P5 Si5,-1394.3020,./Si5Mo4P5-1262_POSCARPOSCAR
./Si8B3Mo7-3401_POSCAR,B3 Mo7 Si8,-2558.8800,./Si8B3Mo7-3401_POSCARPOSCAR
./Si1Mo2P1-3240_POSCAR,Mo2 P1 Si1,-134.5920,./Si1Mo2P1-3240_POSCARPOSCAR
./Si3Mo2P5-2092_POSCAR,Mo2 P5 Si3,-643.8600,./Si3Mo2P5-2092_POSCARPOSCAR
./Si3B8-4791_POSCAR,B8 Si3,-724.0970,./Si3B8-4791_POSCARPOSCAR
./Si5Mo3P4-4055_POSCAR,Mo3 P4 Si5,-987.0480,./Si5Mo3P4-4055_POSCARPOSCAR
./Si4B1-1531_POSCAR,B1 Si4,-130.4200,./Si4B1-1531_POSCARPOSCAR
./Si4B8-4011_POSCAR,B8 Si4,-842.9400,./Si4B8-4011_POSCARPOSCAR
./Si3B3-4876_POSCAR,B3 Si3,-204.1260,./Si3B3-4876_POSCARPOSCAR
./Si7P5-2720_POSCAR,P5 Si7,-771.9240,./Si7P5-2720_POSCARPOSCAR
./Si4Mo2P6-4602_POSCAR,Mo2 P6 Si4,-897.9600,./Si4Mo2P6-4602_POSCARPOSCAR
./Si3B5-7220_POSCAR,B5 Si3,-376.1360,./Si3B5-7220_POSCARPOSCAR
./B2Mo12P3-1302_POSCAR,B2 Mo12 P3,-2771.5100,./B2Mo12P3-1302_POSCARPOSCAR
./Si3Mo2P2-3543_POSCAR,Mo2 P2 Si3,-347.1090,./Si3Mo2P2-3543_POSCARPOSCAR
./Si5B1Mo10-3069_POSCAR,B1 Mo10 Si5,-2362.8800,./Si5B1Mo10-3069_POSCARPOSCAR
./B3Mo6P2-2789_POSCAR,B3 Mo6 P2,-1084.4020,./B3Mo6P2-2789_POSCARPOSCAR
./P16-230_POSCAR,P16,-1301.8880,./P16-230_POSCARPOSCAR
./Si3Mo2P7-4315_POSCAR,Mo2 P7 Si3,-902.4480,./Si3Mo2P7-4315_POSCARPOSCAR
./Mo12-349_POSCAR,Mo12,-1510.8000,./Mo12-349_POSCARPOSCAR
./B6Mo12P2-6341_POSCAR,B6 Mo12 P2,-3721.2000,./B6Mo12P2-6341_POSCARPOSCAR
./Si5B4-3789_POSCAR,B4 Si5,-447.2640,./Si5B4-3789_POSCARPOSCAR
./Si2Mo2P5-6854_POSCAR,Mo2 P5 Si2,-530.5320,./Si2Mo2P5-6854_POSCARPOSCAR
./Si2Mo2P5-2694_POSCAR,Mo2 P5 Si2,-533.4660,./Si2Mo2P5-2694_POSCARPOSCAR
./Si1B4Mo1-1079_POSCAR,B4 Mo1 Si1,-258.4020,./Si1B4Mo1-1079_POSCARPOSCAR
./Si4B4P12-3746_POSCAR,B4 P12 Si4,-2199.2000,./Si4B4P12-3746_POSCARPOSCAR
./Si12Mo12-320_POSCAR,Mo12 Si12,-4824.4800,./Si12Mo12-320_POSCARPOSCAR
./B2Mo3-7308_POSCAR,B2 Mo3,-234.0900,./B2Mo3-7308_POSCARPOSCAR
./Si1Mo1P2-858_POSCAR,Mo1 P2 Si1,-108.6960,./Si1Mo1P2-858_POSCARPOSCAR
./Si5P11-2887_POSCAR,P11 Si5,-1285.8560,./Si5P11-2887_POSCARPOSCAR
./Si2P4-1587_POSCAR,P4 Si2,-188.4240,./Si2P4-1587_POSCARPOSCAR
./Si2B6-665_POSCAR,B6 Si2,-381.4720,./Si2B6-665_POSCARPOSCAR
./B4Mo4P4-4455_POSCAR,B4 Mo4 P4,-1122.9600,./B4Mo4P4-4455_POSCARPOSCAR
./Si4P8-2767_POSCAR,P8 Si4,-768.3480,./Si4P8-2767_POSCARPOSCAR
./Si8B4-50_POSCAR,B4 Si8,-798.7800,./Si8B4-50_POSCARPOSCAR
./Si4P2-2827_POSCAR,P2 Si4,-189.6120,./Si4P2-2827_POSCARPOSCAR
./Si8B3P4-3377_POSCAR,B3 P4 Si8,-1248.4800,./Si8B3P4-3377_POSCARPOSCAR
./Si2B2Mo6P6-2649_POSCAR,B2 Mo6 P6 Si2,-2027.3600,./Si2B2Mo6P6-2649_POSCARPOSCAR
./Si4Mo6-2500_POSCAR,Mo6 Si4,-875.2300,./Si4Mo6-2500_POSCARPOSCAR
./Si1B5Mo5-2427_POSCAR,B5 Mo5 Si1,-1058.2990,./Si1B5Mo5-2427_POSCARPOSCAR
./Mo3P7-6081_POSCAR,Mo3 P7,-724.8300,./Mo3P7-6081_POSCARPOSCAR
./Si3Mo2P4-1324_POSCAR,Mo2 P4 Si3,-545.2740,./Si3Mo2P4-1324_POSCARPOSCAR
./Si2Mo3P5-5291_POSCAR,Mo3 P5 Si2,-716.6300,./Si2Mo3P5-5291_POSCARPOSCAR
./Si4B4-3916_POSCAR,B4 Si4,-366.5840,./Si4B4-3916_POSCARPOSCAR
./Si3B3Mo4-5611_POSCAR,B3 Mo4 Si3,-812.7800,./Si3B3Mo4-5611_POSCARPOSCAR
./Si3B2P5-6437_POSCAR,B2 P5 Si3,-558.1300,./Si3B2P5-6437_POSCARPOSCAR
./Si4P2-530_POSCAR,P2 Si4,-188.7180,./Si4P2-530_POSCARPOSCAR
./Si4B2Mo4P2-1757_POSCAR,B2 Mo4 P2 Si4,-1112.0520,./Si4B2Mo4P2-1757_POSCARPOSCAR
./Si4P6-6496_POSCAR,P6 Si4,-524.6300,./Si4P6-6496_POSCARPOSCAR
./Si6B2P6-1027_POSCAR,B2 P6 Si6,-1069.8940,./Si6B2P6-1027_POSCARPOSCAR
./Si3Mo2P3-3933_POSCAR,Mo2 P3 Si3,-447.4000,./Si3Mo2P3-3933_POSCARPOSCAR
./Si34-54_POSCAR,Si34,-5842.9000,./Si34-54_POSCARPOSCAR
./Mo4P3-714_POSCAR,Mo4 P3,-422.2610,./Mo4P3-714_POSCARPOSCAR
./Si3Mo3P14-6892_POSCAR,Mo3 P14 Si3,-2464.6000,./Si3Mo3P14-6892_POSCARPOSCAR
./B4Mo12P4-2317_POSCAR,B4 Mo12 P4,-3671.8000,./B4Mo12P4-2317_POSCARPOSCAR
./Si10B6-6220_POSCAR,B6 Si10,-1389.5840,./Si10B6-6220_POSCARPOSCAR
./Si3Mo2P1-2634_POSCAR,Mo2 P1 Si3,-273.4440,./Si3Mo2P1-2634_POSCARPOSCAR
./Si2Mo5P9-6298_POSCAR,Mo5 P9 Si2,-1854.0800,./Si2Mo5P9-6298_POSCARPOSCAR
./B4Mo10P4-3630_POSCAR,B4 Mo10 P4,-2919.2400,./B4Mo10P4-3630_POSCARPOSCAR
./Si6B3-2916_POSCAR,B3 Si6,-438.7950,./Si6B3-2916_POSCARPOSCAR
./Si7P5-3205_POSCAR,P5 Si7,-754.5960,./Si7P5-3205_POSCARPOSCAR
./Mo3P9-5907_POSCAR,Mo3 P9,-980.4360,./Mo3P9-5907_POSCARPOSCAR
./P6-3572_POSCAR,P6,-193.2660,./P6-3572_POSCARPOSCAR
./Si7Mo3-4122_POSCAR,Mo3 Si7,-714.9100,./Si7Mo3-4122_POSCARPOSCAR
./Si3B3P3-7010_POSCAR,B3 P3 Si3,-464.5080,./Si3B3P3-7010_POSCARPOSCAR
./Si6B4-4773_POSCAR,B4 Si6,-559.8200,./Si6B4-4773_POSCARPOSCAR
./Si1B2Mo2-5215_POSCAR,B2 Mo2 Si1,-207.0750,./Si1B2Mo2-5215_POSCARPOSCAR
./B4-555_POSCAR,B4,-101.1480,./B4-555_POSCARPOSCAR
./Si2B6Mo4-4954_POSCAR,B6 Mo4 Si2,-1159.9680,./Si2B6Mo4-4954_POSCARPOSCAR
./Si5Mo2P5-3727_POSCAR,Mo2 P5 Si5,-909.6240,./Si5Mo2P5-3727_POSCARPOSCAR
./Si4B4-6777_POSCAR,B4 Si4,-360.7440,./Si4B4-6777_POSCARPOSCAR
./Si5B2Mo5-2546_POSCAR,B2 Mo5 Si5,-1176.4080,./Si5B2Mo5-2546_POSCARPOSCAR
./Si2B1Mo2P5-6847_POSCAR,B1 Mo2 P5 Si2,-662.0900,./Si2B1Mo2P5-6847_POSCARPOSCAR
./Si2B2Mo2P2-1580_POSCAR,B2 Mo2 P2 Si2,-457.3520,./Si2B2Mo2P2-1580_POSCARPOSCAR
./Si4B4-4099_POSCAR,B4 Si4,-363.5040,./Si4B4-4099_POSCARPOSCAR
./Si3B3Mo4-3232_POSCAR,B3 Mo4 Si3,-816.1700,./Si3B3Mo4-3232_POSCARPOSCAR
./Mo2P1-950_POSCAR,Mo2 P1,-83.4450,./Mo2P1-950_POSCARPOSCAR
./B2Mo3P3-6011_POSCAR,B2 Mo3 P3,-511.4720,./B2Mo3P3-6011_POSCARPOSCAR
./Si4Mo2P14-4842_POSCAR,Mo2 P14 Si4,-2336.2000,./Si4Mo2P14-4842_POSCARPOSCAR
./Mo3P9-3623_POSCAR,Mo3 P9,-995.4120,./Mo3P9-3623_POSCARPOSCAR
./Mo2P8-4709_POSCAR,Mo2 P8,-662.9100,./Mo2P8-4709_POSCARPOSCAR
./Si3B2Mo2-3362_POSCAR,B2 Mo2 Si3,-362.3970,./Si3B2Mo2-3362_POSCARPOSCAR
./B2Mo5P4-2656_POSCAR,B2 Mo5 P4,-1008.2820,./B2Mo5P4-2656_POSCARPOSCAR
./Si2B2Mo1-1741_POSCAR,B2 Mo1 Si2,-169.6450,./Si2B2Mo1-1741_POSCARPOSCAR
./B2Mo2P1-4620_POSCAR,B2 Mo2 P1,-204.7050,./B2Mo2P1-4620_POSCARPOSCAR
./Si6B4-1196_POSCAR,B4 Si6,-556.5100,./Si6B4-1196_POSCARPOSCAR
./Si6P6-2783_POSCAR,P6 Si6,-759.3600,./Si6P6-2783_POSCARPOSCAR
./Si2B3Mo9P2-2714_POSCAR,B3 Mo9 P2 Si2,-2279.5200,./Si2B3Mo9P2-2714_POSCARPOSCAR
./Si3B4Mo5-2123_POSCAR,B4 Mo5 Si3,-1184.5080,./Si3B4Mo5-2123_POSCARPOSCAR
./B3Mo7P2-3389_POSCAR,B3 Mo7 P2,-1327.9200,./B3Mo7P2-3389_POSCARPOSCAR
./Mo5P8-4241_POSCAR,Mo5 P8,-1306.7600,./Mo5P8-4241_POSCARPOSCAR
./Si4B8-628_POSCAR,B8 Si4,-865.5480,./Si4B8-628_POSCARPOSCAR
./B3Mo3P2-5984_POSCAR,B3 Mo3 P2,-516.3200,./B3Mo3P2-5984_POSCARPOSCAR
./Si1Mo2P2-2204_POSCAR,Mo2 P2 Si1,-191.5950,./Si1Mo2P2-2204_POSCARPOSCAR
./Si4Mo4P6-4036_POSCAR,Mo4 P6 Si4,-1410.5000,./Si4Mo4P6-4036_POSCARPOSCAR
./Si8B8-399_POSCAR,B8 Si8,-1459.7120,./Si8B8-399_POSCARPOSCAR
./Si3B1Mo2P6-3880_POSCAR,B1 Mo2 P6 Si3,-906.4080,./Si3B1Mo2P6-3880_POSCARPOSCAR
./Si4B4P2-4194_POSCAR,B4 P2 Si4,-587.7800,./Si4B4P2-4194_POSCARPOSCAR
./B4Mo9P2-1633_POSCAR,B4 Mo9 P2,-2067.3000,./B4Mo9P2-1633_POSCARPOSCAR
./Si2Mo2P4-871_POSCAR,Mo2 P4 Si2,-435.1040,./Si2Mo2P4-871_POSCARPOSCAR
./Mo1P2-1420_POSCAR,Mo1 P2,-66.1920,./Mo1P2-1420_POSCARPOSCAR
./Si5Mo4P11-5025_POSCAR,Mo4 P11 Si5,-2617.4000,./Si5Mo4P11-5025_POSCARPOSCAR
./B2Mo6P2-6185_POSCAR,B2 Mo6 P2,-913.7500,./B2Mo6P2-6185_POSCARPOSCAR
./Si3Mo4P4-832_POSCAR,Mo4 P4 Si3,-915.1340,./Si3Mo4P4-832_POSCARPOSCAR
./Si3Mo3P3-2370_POSCAR,Mo3 P3 Si3,-600.7050,./Si3Mo3P3-2370_POSCARPOSCAR
./Si2B3Mo6P3-5247_POSCAR,B3 Mo6 P3 Si2,-1616.0200,./Si2B3Mo6P3-5247_POSCARPOSCAR
./Mo2P7-7236_POSCAR,Mo2 P7,-540.8100,./Mo2P7-7236_POSCARPOSCAR
./Si2Mo4-500_POSCAR,Mo4 Si2,-331.2960,./Si2Mo4-500_POSCARPOSCAR
./Si5B2P2-1062_POSCAR,B2 P2 Si5,-448.7130,./Si5B2P2-1062_POSCARPOSCAR
./Si2Mo1P7-3311_POSCAR,Mo1 P7 Si2,-597.8300,./Si2Mo1P7-3311_POSCARPOSCAR
./B2Mo8P4-1356_POSCAR,B2 Mo8 P4,-1744.4000,./B2Mo8P4-1356_POSCARPOSCAR
./Mo2P8-6971_POSCAR,Mo2 P8,-660.1800,./Mo2P8-6971_POSCARPOSCAR
./Si4P4-498_POSCAR,P4 Si4,-331.8960,./Si4P4-498_POSCARPOSCAR
./Si5Mo10P1-231_POSCAR,Mo10 P1 Si5,-2352.6400,./Si5Mo10P1-231_POSCARPOSCAR
./B2P6-353_POSCAR,B2 P6,-350.9040,./B2P6-353_POSCARPOSCAR
./Si4B3Mo5-6504_POSCAR,B3 Mo5 Si4,-1179.1320,./Si4B3Mo5-6504_POSCARPOSCAR
./Si13B5-1659_POSCAR,B5 Si13,-1753.5780,./Si13B5-1659_POSCARPOSCAR
./Si2B2Mo2P6-5928_POSCAR,B2 Mo2 P6 Si2,-940.2480,./Si2B2Mo2P6-5928_POSCARPOSCAR
./Si5B2P3-6988_POSCAR,B2 P3 Si5,-562.0300,./Si5B2P3-6988_POSCARPOSCAR
./Si3Mo3P6-2024_POSCAR,Mo3 P6 Si3,-984.4800,./Si3Mo3P6-2024_POSCARPOSCAR
./Si11Mo8-5584_POSCAR,Mo8 Si11,-2822.2600,./Si11Mo8-5584_POSCARPOSCAR
./Si2Mo3P5-757_POSCAR,Mo3 P5 Si2,-716.0000,./Si2Mo3P5-757_POSCARPOSCAR
./Si2B4Mo3-5355_POSCAR,B4 Mo3 Si2,-640.1790,./Si2B4Mo3-5355_POSCARPOSCAR
./B5Mo11P2-2550_POSCAR,B5 Mo11 P2,-2985.4800,./B5Mo11P2-2550_POSCARPOSCAR
./Si3B4Mo5-972_POSCAR,B4 Mo5 Si3,-1188.1560,./Si3B4Mo5-972_POSCARPOSCAR
./Si2Mo2P2-1093_POSCAR,Mo2 P2 Si2,-273.6720,./Si2Mo2P2-1093_POSCARPOSCAR
./Si1B4Mo1-3685_POSCAR,B4 Mo1 Si1,-254.2500,./Si1B4Mo1-3685_POSCARPOSCAR
./B2Mo6P6-4125_POSCAR,B2 Mo6 P6,-1589.0000,./B2Mo6P6-4125_POSCARPOSCAR
./Si1B4Mo5P2-2351_POSCAR,B4 Mo5 P2 Si1,-1185.0720,./Si1B4Mo5P2-2351_POSCARPOSCAR
./Mo6P5-7051_POSCAR,Mo6 P5,-1045.4620,./Mo6P5-7051_POSCARPOSCAR
./B3Mo10P7-6699_POSCAR,B3 Mo10 P7,-3413.0000,./B3Mo10P7-6699_POSCARPOSCAR
./B2Mo4P2-929_POSCAR,B2 Mo4 P2,-557.0560,./B2Mo4P2-929_POSCARPOSCAR
./B4Mo6-6833_POSCAR,B4 Mo6,-931.2200,./B4Mo6-6833_POSCARPOSCAR
./Si2B2Mo3P13-2088_POSCAR,B2 Mo3 P13 Si2,-2537.4000,./Si2B2Mo3P13-2088_POSCARPOSCAR
./B1Mo8-2401_POSCAR,B1 Mo8,-830.5020,./B1Mo8-2401_POSCARPOSCAR
./Si15B3-6079_POSCAR,B3 Si15,-1704.6900,./Si15B3-6079_POSCARPOSCAR
./Si8P6-1772_POSCAR,P6 Si8,-1039.5980,./Si8P6-1772_POSCARPOSCAR
./Si2B2Mo9P3-6044_POSCAR,B2 Mo9 P3 Si2,-2251.2000,./Si2B2Mo9P3-6044_POSCARPOSCAR
./Si6P6-5496_POSCAR,P6 Si6,-744.1560,./Si6P6-5496_POSCARPOSCAR
./B8-386_POSCAR,B8,-407.1440,./B8-386_POSCARPOSCAR
./Si3B2Mo4-6768_POSCAR,B2 Mo4 Si3,-672.3450,./Si3B2Mo4-6768_POSCARPOSCAR
./Mo4P8-6448_POSCAR,Mo4 P8,-1073.9280,./Mo4P8-6448_POSCARPOSCAR
./Mo2P8-6093_POSCAR,Mo2 P8,-662.4300,./Mo2P8-6093_POSCARPOSCAR
./Si6Mo5-4978_POSCAR,Mo5 Si6,-969.4960,./Si6Mo5-4978_POSCARPOSCAR
./Si2B4Mo3-5361_POSCAR,B4 Mo3 Si2,-643.1850,./Si2B4Mo3-5361_POSCARPOSCAR
./Si2P2-1447_POSCAR,P2 Si2,-84.9560,./Si2P2-1447_POSCARPOSCAR
./Si10Mo4-3022_POSCAR,Mo4 Si10,-1383.9420,./Si10Mo4-3022_POSCARPOSCAR
./Si1B5Mo10-4332_POSCAR,B5 Mo10 Si1,-2407.0400,./Si1B5Mo10-4332_POSCARPOSCAR
./B2Mo4P2-5818_POSCAR,B2 Mo4 P2,-553.9200,./B2Mo4P2-5818_POSCARPOSCAR
./B4Mo9P5-7106_POSCAR,B4 Mo9 P5,-2783.1600,./B4Mo9P5-7106_POSCARPOSCAR
./Si2B3Mo3-5691_POSCAR,B3 Mo3 Si2,-509.9520,./Si2B3Mo3-5691_POSCARPOSCAR
./Si1B4-6351_POSCAR,B4 Si1,-147.3050,./Si1B4-6351_POSCARPOSCAR
./B2Mo12-2031_POSCAR,B2 Mo12,-1976.3800,./B2Mo12-2031_POSCARPOSCAR
./Si5Mo4P11-1625_POSCAR,Mo4 P11 Si5,-2606.0000,./Si5Mo4P11-1625_POSCARPOSCAR
./Si3B4Mo7-1307_POSCAR,B4 Mo7 Si3,-1694.2800,./Si3B4Mo7-1307_POSCARPOSCAR
./Si4B2P4-2594_POSCAR,B2 P4 Si4,-557.5900,./Si4B2P4-2594_POSCARPOSCAR
./Si5B3-5889_POSCAR,B3 Si5,-356.4080,./Si5B3-5889_POSCARPOSCAR
./B2Mo2P2-7040_POSCAR,B2 Mo2 P2,-282.9600,./B2Mo2P2-7040_POSCARPOSCAR
./Si2B3Mo6P5-5509_POSCAR,B3 Mo6 P5 Si2,-2002.5600,./Si2B3Mo6P5-5509_POSCARPOSCAR
./Si1Mo2P2-742_POSCAR,Mo2 P2 Si1,-194.4500,./Si1Mo2P2-742_POSCARPOSCAR
./B3Mo1-7164_POSCAR,B3 Mo1,-122.9720,./B3Mo1-7164_POSCARPOSCAR
./Mo4P8-2492_POSCAR,Mo4 P8,-1089.8520,./Mo4P8-2492_POSCARPOSCAR
