-152.039,-155.919,-155.969,-155.978,-155.978
-154.302,-155.429,-155.485,-158.481,-158.480
-153.964,-155.519,-155.578,-155.591,-155.591
-149.128,-155.879,-157.055,-157.072,-157.072
-148.559,-156.224,-157.701,-157.773,-157.773
-148.047,-149.585,-151.658,-151.686,-151.686
-150.791,-152.746,-152.816,-152.836,-152.836
-152.212,-153.749,-154.083,-154.614,-154.631
-152.649,-153.837,-153.987,-154.002,-154.002
-152.157,-156.214,-156.343,-156.349,-156.349
-153.899,-155.033,-155.084,-155.098,-155.098
-148.179,-152.384,-155.779,-155.793,-155.793
-140.627,-141.700,-141.796,-141.848,-141.848
-151.685,-153.030,-153.075,-153.088,-153.088
-140.235,-150.150,-150.200,-150.213,-150.213
-144.237,-153.937,-154.020,-154.027,-154.027
-142.155,-146.512,-148.609,-153.688,-153.688
-145.958,-156.968,-157.022,-157.034,-157.034
-155.775,-157.629,-157.718,-157.719,-157.719
-143.456,-151.868,-151.954,-151.967,-151.967
-149.519,-156.076,-156.151,-156.160,-156.160
-153.172,-156.071,-156.147,-156.163,-156.163
-153.206,-156.071,-156.147,-156.163,-156.163
-153.321,-154.759,-154.992,-155.126,-155.170
-151.402,-158.227,-158.282,-158.286,-158.286
-153.175,-154.672,-154.742,-155.373,-155.373
-152.650,-155.487,-155.566,-157.243,-157.242
-155.814,-157.647,-158.029,-158.031,-158.031
-144.994,-152.596,-152.663,-152.678,-152.678
-155.835,-157.001,-157.058,-157.061,-157.061
-148.657,-154.698,-154.846,-157.984,-157.983
-155.617,-156.936,-157.055,-157.072,-157.072
-153.752,-157.640,-157.700,-157.707,-157.707
-153.494,-157.640,-157.700,-157.707,-157.707
-149.761,-156.061,-156.125,-156.127,-156.127
-152.916,-158.165,-158.336,-158.338,-158.338
-149.358,-151.247,-151.326,-151.338,-151.338
-153.008,-154.271,-156.415,-156.428,-156.428
-148.460,-152.820,-153.917,-155.327,-155.326
-151.190,-153.384,-154.817,-154.828,-154.828
-157.379,-158.421,-158.474,-158.480,-158.480
-140.724,-152.594,-152.668,-152.694,-152.694
-156.497,-157.664,-157.718,-157.719,-157.719
-155.812,-156.976,-157.055,-157.072,-157.071
-148.679,-150.257,-150.331,-150.354,-150.354
-155.778,-157.120,-157.171,-157.178,-157.179
-152.429,-153.614,-156.009,-156.009,-156.009
-149.996,-151.110,-151.237,-151.256,-151.255
-127.514,-147.724,-147.791,-147.828,-147.828
-148.726,-151.474,-151.551,-151.583,-151.583
-147.776,-154.168,-154.321,-157.354,-157.352
-153.606,-155.319,-157.214,-157.225,-157.225
-153.941,-155.923,-155.965,-155.973,-155.973
-153.176,-156.560,-156.722,-157.156,-157.156
-152.148,-153.607,-154.597,-154.602,-154.602
-154.916,-157.264,-157.480,-157.487,-157.487
-155.928,-159.427,-159.474,-159.478,-159.478
-148.187,-155.262,-155.373,-155.380,-155.380
-154.270,-155.774,-155.819,-155.825,-155.825
-154.844,-157.274,-157.331,-157.339,-157.339
-152.478,-154.982,-155.036,-155.049,-155.049
-152.630,-154.982,-155.036,-155.049,-155.049
-150.556,-154.125,-154.191,-154.208,-154.208
-151.187,-152.484,-152.544,-152.558,-152.558
-151.958,-153.810,-153.881,-157.192,-157.191
-153.548,-156.885,-157.029,-157.033,-157.033
-155.017,-156.673,-156.761,-156.774,-156.774
-153.352,-157.679,-157.848,-157.851,-157.851
-154.268,-157.284,-157.613,-157.618,-157.618
-156.146,-157.437,-157.541,-157.553,-157.553
-141.638,-147.466,-147.567,-149.968,-149.967
-149.659,-153.270,-153.710,-153.720,-153.720
-156.518,-157.770,-158.372,-158.374,-158.374
-156.505,-157.664,-157.718,-157.719,-157.719
-145.079,-152.667,-152.781,-152.806,-152.806
-146.194,-147.379,-147.449,-147.490,-147.490
-149.676,-151.465,-151.540,-151.559,-151.559
-153.673,-155.721,-155.778,-155.790,-155.790
-141.130,-155.905,-155.969,-155.980,-155.980
-149.263,-151.040,-151.208,-157.098,-157.098
-149.026,-152.046,-155.458,-155.891,-155.891
-154.886,-158.088,-158.151,-158.154,-158.154
-152.606,-154.197,-156.982,-156.985,-156.985
-151.808,-155.704,-155.762,-155.773,-155.773
-156.766,-158.747,-158.808,-158.814,-158.814
-150.341,-151.490,-155.373,-158.561,-158.561
-157.436,-159.103,-159.151,-159.151,-159.151
-155.137,-157.345,-157.401,-157.402,-157.402
-153.434,-154.653,-154.748,-154.755,-154.755
-151.547,-159.245,-159.304,-159.304,-159.304
-151.592,-153.661,-158.317,-158.322,-158.322
-153.922,-157.144,-157.391,-157.417,-157.417
-155.682,-159.122,-159.180,-159.181,-159.181
-145.348,-154.648,-154.704,-154.708,-154.708
-153.805,-155.165,-155.220,-155.224,-155.224
-149.324,-154.574,-154.836,-154.846,-154.846
-149.486,-157.094,-157.139,-157.147,-157.147
-154.489,-156.313,-158.091,-158.098,-158.098
-150.471,-156.689,-156.795,-156.822,-156.822
-152.896,-154.722,-154.789,-154.812,-154.812
-155.216,-158.052,-158.149,-158.157,-158.157
-152.530,-153.844,-153.910,-153.919,-153.919
-158.584,-159.536,-159.587,-159.589,-159.589
-135.377,-155.224,-155.292,-155.312,-155.312
-156.270,-157.562,-157.613,-157.618,-157.618
-157.166,-158.314,-158.372,-158.374,-158.374
-150.874,-152.622,-152.693,-152.698,-152.698
-154.302,-156.554,-156.610,-156.624,-156.624
-147.416,-154.536,-154.611,-154.624,-154.624
-127.651,-151.235,-154.735,-154.744,-154.744
-148.430,-149.784,-149.863,-149.883,-149.883
-118.562,-156.733,-156.768,-156.769,-156.769
-145.066,-147.699,-147.856,-153.742,-153.742
-117.148,-118.232,-118.362,-118.379,-118.379
-153.601,-155.247,-155.447,-155.472,-155.472
-155.967,-157.970,-158.018,-158.029,-158.029
-152.194,-153.433,-153.617,-153.953,-153.953
-155.809,-157.083,-157.137,-157.146,-157.146
-153.813,-155.327,-155.448,-155.649,-155.649
-153.745,-155.606,-155.739,-157.693,-157.693
-151.934,-155.636,-159.002,-159.013,-159.013
-152.587,-154.206,-154.244,-154.260,-154.260
-149.190,-154.319,-154.396,-154.576,-154.576
-152.470,-153.933,-156.279,-156.289,-156.289
-150.046,-157.750,-157.819,-157.823,-157.823
-154.549,-156.023,-156.953,-156.962,-156.962
-153.770,-157.975,-158.044,-158.637,-158.637
-149.521,-150.799,-154.270,-154.362,-154.361
-147.147,-152.225,-152.299,-152.325,-152.325
-149.814,-153.164,-153.264,-153.273,-153.273
-145.922,-153.473,-153.536,-153.545,-153.545
-149.084,-157.714,-157.780,-157.786,-157.786
-151.885,-154.065,-154.135,-154.149,-154.149
-143.954,-157.762,-157.815,-157.816,-157.816
-158.963,-160.022,-160.071,-160.077,-160.077
-158.022,-160.022,-160.071,-160.077,-160.077
-148.063,-151.624,-152.450,-153.106,-153.105
-147.146,-149.323,-149.465,-149.492,-149.492
-155.489,-157.119,-157.178,-157.183,-157.183
-150.539,-151.740,-152.233,-152.273,-152.273
-133.465,-134.873,-152.621,-152.730,-152.730
-114.782,-144.300,-145.024,-145.080,-145.080
-140.091,-148.900,-151.390,-153.506,-153.509
-132.626,-133.738,-133.885,-133.949,-133.949
-149.842,-152.749,-152.819,-152.848,-152.848
-155.678,-158.193,-159.598,-159.600,-159.600
-155.690,-156.926,-156.978,-156.982,-156.982
-154.290,-157.643,-157.705,-157.710,-157.710
-152.391,-153.723,-157.495,-157.761,-157.761
-145.209,-154.019,-159.145,-159.146,-159.146
-152.989,-157.445,-157.496,-157.501,-157.501
-155.846,-160.022,-160.071,-160.077,-160.077
-154.665,-156.439,-156.486,-156.497,-156.497
-148.849,-155.860,-155.920,-155.931,-155.931
-150.753,-151.964,-156.129,-156.151,-156.151
-150.402,-151.978,-155.300,-155.308,-155.308
-148.118,-155.672,-155.961,-155.990,-155.990
-150.478,-154.947,-155.020,-155.034,-155.034
-153.163,-155.185,-155.454,-155.982,-155.982
-150.103,-153.362,-153.426,-153.437,-153.437
-156.103,-157.198,-157.238,-157.243,-157.243
-147.833,-155.817,-155.897,-155.910,-155.910
-152.636,-156.186,-157.654,-157.655,-157.655
-153.986,-155.072,-155.157,-155.166,-155.166
-157.453,-158.597,-158.650,-158.659,-158.659
-156.488,-157.761,-157.815,-157.816,-157.816
-158.058,-159.042,-159.108,-159.112,-159.112
-146.053,-147.517,-147.626,-148.002,-148.002
-151.373,-152.769,-152.835,-152.844,-152.844
-145.406,-147.554,-147.662,-147.800,-147.800
-156.275,-157.529,-157.594,-157.598,-157.598
-146.207,-148.724,-148.789,-150.085,-150.085
-154.953,-156.008,-156.112,-156.156,-156.529
-141.697,-144.523,-145.265,-145.454,-145.454
-124.482,-152.078,-155.945,-156.699,-156.699
-146.630,-148.522,-148.756,-148.794,-148.794
-141.237,-142.381,-142.420,-142.431,-142.430
-148.571,-156.825,-156.874,-156.881,-156.881
-158.019,-159.026,-159.087,-159.090,-159.090
-153.273,-158.168,-158.915,-158.918,-158.918
-149.646,-154.819,-154.966,-154.975,-154.975
-153.867,-155.878,-155.919,-155.929,-155.929
-150.191,-154.805,-154.895,-154.912,-154.911
-152.704,-154.413,-154.472,-154.482,-154.482
-149.639,-153.397,-153.455,-153.462,-153.462
-148.409,-155.874,-155.947,-155.966,-155.966
-150.507,-155.923,-155.964,-155.968,-155.968
-148.759,-153.447,-153.662,-156.746,-156.745
-149.875,-156.625,-156.884,-156.897,-156.897
-148.210,-152.316,-155.578,-155.583,-155.583
-149.071,-151.561,-152.006,-152.018,-152.018
-150.005,-156.149,-156.212,-156.216,-156.216
-156.224,-159.192,-159.234,-159.238,-159.238
-151.706,-154.064,-154.178,-154.199,-154.199
-155.955,-157.306,-157.368,-157.374,-157.374
-152.701,-156.372,-156.415,-156.417,-156.417
-154.984,-157.233,-157.338,-158.295,-158.294
-149.726,-154.454,-154.508,-154.520,-154.520
-154.113,-160.798,-160.837,-160.844,-160.844
-135.508,-155.518,-155.574,-155.621,-155.621
-158.057,-159.042,-159.108,-159.112,-159.112
-147.860,-149.180,-149.260,-149.284,-149.284
-136.110,-145.837,-145.916,-145.961,-145.961
-131.129,-151.290,-151.370,-151.396,-151.396
-154.174,-155.287,-158.504,-158.506,-158.506
-140.145,-148.510,-149.347,-149.407,-149.407
-104.454,-106.328,-158.257,-158.263,-158.263
-134.229,-146.716,-146.768,-146.791,-146.791
-151.890,-157.885,-157.928,-157.931,-157.931
-141.176,-155.716,-155.770,-155.775,-155.775
-157.981,-159.090,-159.149,-159.153,-159.153
-152.501,-155.077,-155.138,-155.150,-155.150
-155.707,-158.078,-158.161,-158.164,-158.164
-155.879,-157.201,-157.269,-157.278,-157.278
-153.838,-155.798,-155.872,-155.875,-155.875
-153.123,-155.838,-157.021,-157.032,-157.032
-155.386,-156.824,-156.869,-156.872,-156.872
-154.053,-157.117,-157.193,-157.195,-157.195
-148.875,-156.681,-156.749,-156.758,-156.758
-151.047,-154.416,-154.668,-154.676,-154.676
-156.527,-158.689,-158.733,-158.738,-158.738
-152.625,-158.441,-158.482,-158.492,-158.492
-151.553,-155.223,-156.062,-156.347,-156.346
-151.660,-153.196,-153.253,-153.267,-153.267
-152.455,-155.619,-155.881,-155.895,-155.895
-143.146,-151.252,-151.331,-151.356,-151.356
-151.630,-157.878,-157.981,-157.989,-157.989
-152.355,-153.766,-153.844,-153.864,-153.864
-156.820,-157.990,-158.050,-158.057,-158.057
-151.164,-153.113,-157.746,-157.754,-157.754
-156.141,-157.321,-157.368,-157.374,-157.374
-157.215,-158.456,-158.504,-158.506,-158.506
-157.536,-158.686,-158.733,-158.738,-158.738
-157.283,-158.232,-158.292,-158.294,-158.294
-139.186,-145.177,-145.270,-145.309,-145.309
-147.682,-149.438,-149.516,-149.544,-149.544
-143.699,-153.495,-153.584,-153.603,-153.603
-137.558,-145.840,-145.895,-145.907,-145.908
-150.743,-153.233,-157.604,-157.832,-157.831
-143.230,-145.995,-146.051,-146.071,-146.071
-152.380,-154.843,-154.961,-154.987,-154.987
-140.072,-145.228,-149.441,-149.631,-149.631
